node_id,Betweenness Centrality,Eigenvector Centrality,Closeness Centrality,PageRank,Degree,Community
175,705.5333333333332,0.00361691024092286,0.08623864473361159,0.0006010010239245173,3,12
176,0.8333333333333333,0.03416485026120602,0.09305868326930719,0.0005735243573320695,3,12
177,0.0,0.0024554179850016173,0.0862016074605804,0.0002470875076892376,1,12
178,0.0,1.7089349349935294e-05,0.05953894397830325,0.00044997169154146447,2,3
179,6.416666666666666,1.5493360105067204e-05,0.07191114750742143,0.0005810886896894479,3,11
180,742.8436618936701,9.556380683211642e-05,0.08078891380599161,0.00042194982815541845,2,11
181,18.739560439560442,8.5694878170268e-06,0.07194060419866871,0.0005976387695848253,3,11
182,0.0,0.07510604843479543,0.08341744344831681,0.000383846724425157,2,5
183,1393.908658008658,0.00011472542082264222,0.07771447535815033,0.0006672824700067519,3,9
184,0.5,1.8607588124642733e-05,0.07212155433499307,0.00050909930601961,2,9
185,4279.8245813125095,0.01969258842942052,0.09461916627382315,0.0013764539439349785,8,12
186,154.85570219552162,0.0031694873887708774,0.08601163146617692,0.00044054538173952674,2,12
187,902.6453042601321,0.00817636411888111,0.09387946010958172,0.0004217419132814184,2,12
188,0.0,0.00600774387355302,0.08531179792337118,0.00043195611745889536,2,12
189,0.0,0.009352643748558879,0.09387318767956171,0.0004001792899855231,2,12
190,682.5174906964382,0.0011061307404864288,0.08441987622423842,0.0006879283597717434,4,9
191,0.0,0.03552420537855938,0.08619631901840491,0.0002497600636936421,1,10
192,2068.300674408686,0.013618939456951407,0.09529946415247914,0.0006764069609112353,4,7
193,10.416666666666666,0.003227101781243228,0.08620689655172414,0.000410461028822194,2,12
194,0.0,0.007477899032973811,0.08938227622622304,0.00040215486555923843,2,12
195,712.5494528347473,0.005105705557985685,0.08627571384709856,0.0007169124920850677,4,12
196,2.9952380952380957,0.0020067376386326396,0.08309184457980957,0.00041695254783621547,2,12
197,151.64155844155843,0.0018557227887564477,0.08224069304612502,0.00042151203516014744,2,12
198,0.0,6.882305190113725e-05,0.06541577428065928,0.0002832426457241133,1,0
199,0.0,0.007574051251732493,0.07666703044854305,0.00041125536009723444,2,1
200,0.5,0.009931877465763872,0.09384810633892192,0.0005768067939515371,3,12
201,4297.197258987977,0.01778103123530595,0.09408692158307105,0.001199628435575497,7,12
202,1905.785933510934,0.1352171349614235,0.08352157888479372,0.0010190784345320233,6,5
203,1527.052950030584,7.691639382797566e-05,0.06470777875005757,0.0007029436217063505,3,1
204,2806.0,5.875852715817411e-05,0.0654096834264432,0.0005737169002963629,2,1
205,0.0,0.05683853173568707,0.08346699934652171,0.0003999574859053671,2,5
206,0.0,2.904761408806981e-07,0.05066714749368915,0.0005364179119872037,2,3
207,3247.6843069923507,0.13775802821865077,0.08810434564494889,0.0013405669207928786,8,5
208,2.3560606060606055,0.07497917588111064,0.08347195817490494,0.000395468735910224,2,5
209,0.0,0.18039596792261978,0.08881163084702907,0.0003768375356844717,2,5
210,989.191666666667,5.429734117816938e-10,0.06759357259694025,0.0005644179855959219,2,13
211,0.0,3.039819555157081e-10,0.06236406409516623,0.0002635890953331122,1,14
212,1404.0,4.391494208390189e-06,0.08508447889541573,0.0007128136198972772,3,15
213,0.3333333333333333,0.0,0.6666666666666666,0.0006001111482464535,2,16
214,0.0,0.00787408042192898,0.076775956284153,0.000400919151943005,2,1
215,8693.892419657644,4.915961215576446e-06,0.08733760179026544,0.0010140811283291251,5,15
216,0.0,0.007430105645044414,0.07667958303771216,0.000420814194717812,2,1
217,0.0,6.605532918817438e-05,0.06239452882138734,0.0003585365169466729,1,1
218,298.2920326050761,8.887533933290447e-08,0.07274139269997411,0.0008415173879059701,4,15
219,2157.06105947517,0.001502419616753419,0.0706456154465004,0.0011389740099302507,6,2
220,695.9583333333333,0.017209060202166854,0.07987038826672731,0.000571935928122049,3,6
221,0.0,2.9503163308486186e-07,0.06307236487699766,0.0006141009842653709,2,9
222,13.678968253968256,0.012035066485143003,0.09414996984520539,0.0005615078398516705,3,12
223,0.0,0.0026823819503852212,0.08644557927767181,0.0002525445147170015,1,12
224,290.2529776463648,0.014002426888482028,0.08110604398776193,0.0005641839901743303,3,1
225,2.8333333333333326,0.004517174222222402,0.0740330909474128,0.000421827650209964,2,6
226,22673.12098865189,2.9279247945076517e-05,0.09050502447822727,0.0016856427939099113,8,8
227,476.00093795093846,7.906670537410133e-08,0.07415813364298533,0.0005285647139110721,2,13
228,154.32106227106223,0.0018056009987852766,0.0830771050141911,0.000431772797460537,2,12
229,0.0,0.0026015292812951504,0.08683559950556242,0.0004040956451339319,2,12
230,17096.228722795073,1.649367973135179e-05,0.08785642821410705,0.002324913076239754,13,15
231,1800.719611528836,3.661781727891806e-07,0.07977515330456507,0.0005105663517893076,2,8
232,3718.3659409431207,8.69994789639956e-06,0.08318039192469362,0.000882121039108611,5,15
233,5575.674336154121,9.628147834451953e-07,0.08251115809255344,0.0013486451082123936,7,13
234,3066.7834220570658,0.0011998783537556816,0.07062430883683522,0.0009474567284914879,5,2
235,2714.1148268398274,3.6838065105203927e-07,0.07977062397093056,0.0008035829207860413,3,13
236,2919.2854256854253,4.0654296888736994e-06,0.0830771050141911,0.0005219814619284542,2,13
237,0.5,0.003857505188357682,0.08743543468790839,0.0005602892814261432,3,7
238,49.130665995797735,0.002033994567667679,0.0753270426763886,0.00042071382447721634,2,2
239,0.0,5.578296835711501e-06,0.08742999377722464,0.0002619421544014453,1,15
240,1233.6337759952464,4.460322088182749e-07,0.08095649668683376,0.00046650995179553777,2,17
241,1054.1931662157242,8.821262711869842e-07,0.08011632548326396,0.0008399798529100091,4,13
242,589.689585293933,6.391748540429388e-06,0.08527037688899679,0.0006144706735544689,3,15
243,16880.790233196756,2.672582167534609e-05,0.09044676194154758,0.001012367200500222,5,15
244,5605.5,3.8684124005535066e-06,0.08298877731836976,0.0009563417980728351,4,15
245,236043.04700390706,0.058988062846512423,0.10352958514479405,0.0014576285008365405,9,12
246,0.0,2.78546169516087e-05,0.09022604675057797,0.0004533685103460844,2,8
247,0.0,0.001050278357659141,0.08642430952820324,0.000415832656936133,2,7
248,467.33333333335514,5.579856127303221e-07,0.07664193759546149,0.0005317200712271638,2,15
249,1.5,2.2801429200457294e-07,0.07120413541455503,0.0007842393739877322,3,15
250,0.0,0.0008600779756508511,0.07057109849816666,0.0002586243177791246,1,2
251,0.0,3.988207364923203e-06,0.08299858223062381,0.0002853958300268381,1,8
252,472.6682539682541,7.906539863323239e-07,0.07682633420822398,0.00048410349234987343,2,8
253,1554.1102977443772,0.010613658135057156,0.09544836956521739,0.000527668564221931,3,7
254,2878.869985569981,4.469694861920231e-06,0.08304273302204622,0.0008646916717103737,4,8
255,3.4583333333333335,1.362167521282889e-06,0.076830535352983,0.0004589304349909016,2,8
256,2282.2357538046276,0.0014290033034741658,0.0706385118149824,0.0011006241087009718,6,2
257,1115.39829820649,0.0011864751798509475,0.07061366035080666,0.0007566257953620613,4,2
258,0.0,0.001077490689399413,0.08642962598425197,0.0004117691413109315,2,7
259,1176.7735042735087,0.0014894009945591404,0.08645621807888745,0.001111809938639131,6,7
260,0.0,9.195943784621557e-07,0.07682633420822398,0.00045471974638339755,2,8
261,5.25,0.0003517183853006903,0.07960339943342776,0.0006593433341160454,3,7
262,0.0,0.0024454276284006124,0.07163615969000153,0.00041036667785495897,2,2
263,473.2432539682545,8.104841172506512e-07,0.07681793329688354,0.0006677822539122957,3,8
264,0.0,0.0002431374495372376,0.07962144395330387,0.0004651444119949549,2,7
265,5523.685617039981,1.8529552468046356e-05,0.08760990210139054,0.0016859881606066183,9,8
266,3.3333333333333335,0.0007164486998694808,0.07034848788303626,0.0004783746595515316,2,2
267,2165.429635642136,0.0045936984437514195,0.07565559205212428,0.0009836687631070186,5,2
268,0.0,2.746430136516807e-07,0.07299838935938069,0.0004724492951688764,2,8
269,19.750000000000004,0.000729079733283794,0.08050653220261288,0.0006034570626376829,3,7
270,0.75,0.0002323303037514241,0.06599342414279004,0.0004387239381997209,2,2
271,0.0,9.926882789277688e-10,0.06404120515976115,0.0003491379969798056,1,18
272,725.8487970362985,0.001904900448394036,0.07158141430609334,0.0006556015846483216,3,2
273,0.0,0.0003956151345320108,0.0669270709284047,0.00026621973770192195,1,2
274,4.506818181818182,5.933309827036345e-06,0.08084004602991945,0.0005600821371790181,3,15
275,1.1666666666666667,2.1827394936367086e-06,0.08246273036741401,0.00044673680666354,2,15
276,1421.3992424242426,1.7290927596662825e-07,0.07451209164191769,0.0008157068605602449,4,15
277,40.0,4.635281815000002e-05,0.06289448945789874,0.00047435611462014367,2,3
278,2649.2532326369237,1.7194525508232237e-06,0.08461816429775958,0.00047074101323545987,2,15
279,1125.5595238095364,0.08133205700916184,0.08625982318271119,0.0008906770986598293,5,10
280,131.8404761904762,0.0567389020271225,0.08622805940837118,0.0007340959889808022,4,10
281,302.89047619047693,0.031161931776854945,0.08363095238095238,0.0007551752820741273,4,10
282,0.6666666666666666,0.015323117432121518,0.07942789304087286,0.0004181861373862803,2,10
283,214.1904761904772,0.05673642138824024,0.08625452759530972,0.000538126823721913,3,10
284,1401.145238095254,0.03878547961241135,0.08367079561696046,0.0012152169804159887,7,10
285,10.116666666666667,0.017060639850185896,0.0794683257918552,0.0007620248995377016,4,10
286,1941.8202380952937,0.039139018684411435,0.08623335174614866,0.0005804326040200362,3,10
287,548.9702380952465,0.037848082331565315,0.08622276772015956,0.00041169035484510386,2,10
288,496.96904761904756,0.14729123103801356,0.08881724508502434,0.00039150077834748046,2,10
289,1324.4904761904543,0.04995045036244685,0.08625982318271119,0.0007165381138444112,4,10
290,1050.057936507913,0.053746256902858225,0.09104458268532918,0.0005517797209419872,3,10
291,12.485714285714286,0.03737245216904469,0.08363593071016132,0.0007281636662217529,4,10
292,923.5888888888836,0.05004056848959266,0.09100919808265319,0.0005736048759451474,3,10
293,5.200000000000001,0.013377902866582907,0.0794638312312652,0.0005748649434477887,3,10
294,1.8333333333333333,0.009477352127845012,0.07943238353686115,0.0005955608794409378,3,10
295,863.5086434469428,7.021403107558342e-06,0.08354144369128315,0.000698024678564052,3,8
296,0.0,7.824946582413059e-06,0.08758805560750577,0.0004139557016944243,2,15
297,11453.221863639,4.473798857188295e-06,0.08510509419104731,0.0009983215990980892,5,15
298,1210.028937366981,3.3092824327771705e-07,0.0782773413560644,0.0004639075912503376,2,15
299,2697.9034950414652,4.199407430933662e-06,0.08090521709086722,0.0011241045943724721,6,15
300,1098.0572286409165,4.384438229703372e-06,0.08081679608858211,0.0007414152761809959,4,15
301,261.84937727320334,0.011942906213992488,0.0787909376401974,0.00045748142766483565,2,5
302,0.0,6.9173599368731906e-06,0.08329381076594736,0.00048670529612217505,2,8
303,0.0,6.917359936872237e-06,0.08329381076594736,0.0004867052961219053,2,8
304,0.5,7.185500774764419e-07,0.07802521241739324,0.0004749123971581256,2,15
305,540.0584776334839,1.7840302426864205e-06,0.08458250556859911,0.0004659818876541755,2,15
306,0.0,1.936497500289939e-06,0.07990218380345769,0.0004995526858801904,2,8
307,18.583333333333332,9.59254193761013e-06,0.08322473640563914,0.0006472934897600741,3,8
308,0.0,6.925777781261779e-07,0.07681373353015145,0.00032530941752376613,1,15
309,0.0,0.04325276819434693,0.08620689655172414,0.00040575546135177546,2,10
310,33.06666666666667,0.06737080995430163,0.08172881158745855,0.0005744834063783698,3,5
311,0.0,0.04327959401233624,0.08161013011152417,0.0005667266296665234,3,5
312,0.0,0.04327959401233627,0.08161013011152417,0.0005667266296663114,3,5
313,698.3333333333333,0.17682448587962343,0.08883970913689536,0.0005644471794958562,3,5
314,0.0,5.4607486495504095e-06,0.08309184457980957,0.0004566333658296686,2,8
315,3237.608303293196,0.07923749730670664,0.08549348910794694,0.0007402224116021288,4,5
316,724.2833333333331,0.20471330832090254,0.08887342652919224,0.0007104415136070488,4,5
317,1026.9997381703251,6.554620159781219e-06,0.08333827629159499,0.0006264214068019237,3,8
318,692.5,6.90441393267566e-06,0.08317054401231279,0.0008126283566786218,4,8
319,0.0,5.823018854673455e-06,0.08315577651515152,0.00043957943458843187,2,8
320,0.0,0.06304587262975374,0.08162909597954915,0.00039704494641090173,2,5
321,382.78694504813103,0.05126373781851847,0.08346699934652171,0.0004103457093360201,2,5
322,1790.7814489432108,2.8091943405316397e-05,0.09037694583815772,0.0005813872525375754,3,15
323,1176.8522283272282,2.2210622708598023e-06,0.07877326754877775,0.0007673812643865679,4,15
324,1.6027167277167278,9.751190693077809e-07,0.07486944474048812,0.00042879730161559607,2,15
325,5911.663014599731,3.0186938694870967e-05,0.0904351184346035,0.0008953389756655237,5,15
326,3097.965079365089,6.2753787997613945e-06,0.0833531086853346,0.0008200240267023771,4,8
327,1139.0267351591042,0.06386214484742458,0.08348187759952466,0.0011121421086796913,6,5
328,508.0912974280622,0.044237204338814604,0.08167654923846064,0.0005946461948516371,3,5
329,0.0,0.04223153790306691,0.08167180142998315,0.00041090473907948535,2,5
330,17.755555555555553,1.2732978833392346e-06,0.07884399551066218,0.00044247656115981927,2,8
331,0.0,1.90911797535406e-06,0.07687257208513432,0.0004476428050187918,2,8
332,883.5563492063494,7.170301733905438e-07,0.07865860485947822,0.0005055895743307196,2,15
333,2679.944444444403,5.084529120845675e-06,0.08320009474743886,0.0007729875330008389,3,15
334,758.7230158729949,7.90246441749509e-07,0.0806497904827507,0.000540184986614322,2,15
335,4281.877708810808,9.140377504267914e-07,0.07883514757041858,0.00044352823695586265,2,15
336,7718.245142133928,3.0384361029392948e-05,0.09045258481941673,0.0008925634098272791,5,15
337,2853.7495559995587,0.08012782424613839,0.09648399945062491,0.0007072481822712923,4,10
338,1404.0,1.1572353854892117e-07,0.07774027554916173,0.0005607851685869224,2,13
339,500.3252814711961,1.1521130568908528e-06,0.08260818438381938,0.0005737305524479866,3,13
340,1546.242649627637,7.482224729113217e-07,0.0813455303381195,0.0008951377042505392,4,13
341,39.86190476190476,1.652390136537234e-05,0.08707238472979673,0.00045087970085300774,2,8
342,336.9176223776334,1.2583757027388976e-07,0.07774027554916173,0.0004662272175177865,2,13
343,1944.3833333333341,7.172015419574292e-07,0.08135966182176153,0.0008631222885608606,4,13
344,213.73338328338417,2.112684197189935e-07,0.07775748519563894,0.0004512631720566278,2,13
345,1347.1425891300653,5.350016605600208e-07,0.07785227461627972,0.0011458433816039894,6,13
346,0.0,2.7306914451629596e-08,0.07296806024409244,0.0002953553783385504,1,13
347,1403.9999999999998,2.004725044187835e-07,0.07870707523388046,0.0006672673947004466,3,13
348,3.152380952380952,9.001473987706914e-08,0.07224021800606716,0.0004667706630125205,2,13
349,42.542045622076444,2.5213936990121777e-07,0.07734228779037763,0.00042787839269549046,2,13
350,24.999999999999996,5.377749758256738e-07,0.07988855404560187,0.0004575055329898621,2,13
351,25604.48385895132,1.0235256596273002e-07,0.07846531888752374,0.0013521752359025529,7,17
352,8749.960224832725,1.4738944876319797e-08,0.06902141874631558,0.001808148185900838,8,19
353,12919.094752113017,1.7703925326427225e-08,0.0747579014579121,0.00130020866783858,7,17
354,1116.154877140403,7.670665930938251e-07,0.0813690855388892,0.0007902947236514169,4,13
355,3.8666666666666654,0.011829653287245542,0.08939933825400866,0.0004277605268223155,2,12
356,2663.9184141126398,0.045948860939629244,0.09798451774879699,0.0010686344420693945,6,12
357,1555.4235930735924,1.874291995491991e-08,0.07301356337369433,0.0008331314727108636,4,17
358,365.82014240661306,7.469700730482342e-08,0.07710883047033643,0.00046875571990333004,2,17
359,0.0,0.03145203819219507,0.09305868326930719,0.00039705639619243825,2,12
360,3843.6231085007394,9.390452871041041e-09,0.06900108044396425,0.0006806533319431106,3,19
361,0.0,2.5877055076281685e-08,0.072177129353745,0.00030056628888376413,1,13
362,1404.0000000000002,1.8997525507574661e-07,0.0777876204185583,0.0006856588436818383,3,13
363,1169.8060276324977,7.941012624538664e-05,0.09135240572171652,0.0008164340631384102,4,8
364,1623.749378072902,0.00010843045922996161,0.09491319327163412,0.0009606943102232474,5,8
365,430228.1924671312,0.0026694370332382305,0.1020704685797312,0.00041631240653972583,2,8
366,0.0,5.890456832023841e-05,0.09118639667705088,0.00027317187194885503,1,8
367,4.533333333333333,6.945977270642129e-10,0.06069114470842333,0.0006835458156506354,3,19
368,669.5214285714287,3.0568047463548614e-09,0.06957856683008963,0.0006257077049327175,3,17
369,0.0,9.344023896032752e-10,0.0652305120943405,0.00045270812180279616,2,17
370,1368.4999999999993,0.005464288595045772,0.08544149841887619,0.0006605088223125739,3,12
371,5116.638306808184,2.388110004071606e-07,0.07819456812110419,0.0005407164705412199,2,19
372,0.0,2.0076324492075957e-09,0.06456801470588236,0.00029841202792550947,1,19
373,655.952922077922,7.45556868446085e-09,0.06844977102211829,0.0005235052769430135,2,18
374,0.0,1.5763023347882176e-08,0.0721363659701186,0.0003446299798229146,1,13
375,293.7881563611823,3.041891243742693e-05,0.0902434324619436,0.0006105173570933755,3,8
376,0.0,2.820390673397199e-05,0.09023184124333697,0.0004336668112918002,2,8
377,0.0,5.707228377874845e-06,0.08331850797604222,0.00027738746243606506,1,8
378,34.99999999999999,0.0011953126966009564,0.07911036036036036,0.0005020871858679004,2,12
379,112072.09052263055,1.076542690812509e-06,0.08379555078427864,0.0014552378255946739,8,13
380,857.2894241279363,3.803069109310492e-09,0.06977552642034168,0.0007958964183456085,4,17
381,2457.4231085007054,1.871038390906597e-09,0.0645769177735901,0.001091617503561464,5,19
382,0.0,0.005570831819109648,0.08527555231852392,0.0002763706475291513,1,12
383,1404.0000000000002,8.734726400759693e-09,0.06897736756836369,0.0006978339036133671,2,18
384,701.5,1.362018200663335e-07,0.07623440043407488,0.0004935205516658936,2,13
385,4206.5,0.0,0.041332038949195425,0.0010260285421013705,4,20
386,22818.307482386906,4.3253733189177846e-14,0.049390093858754876,0.0008010513201227906,3,20
387,57858.52510116102,1.8101766264530139e-09,0.06930400039461353,0.0006446723122259116,3,14
388,9512.870238095235,3.6719283018076845e-14,0.04918090170820499,0.0010422822435290388,4,21
389,0.0,6.961590360126768e-16,0.044782303818448395,0.00038450617399731944,1,21
390,0.5,0.0,0.03969487215708433,0.000790347654644138,3,20
391,0.0,0.0,0.039693750706294495,0.0005482591838519635,2,20
392,2797.2113381716335,9.194414815495148e-16,0.04499455581886889,0.0008724223361149077,3,20
393,795.5258509464387,3.906174833389982e-15,0.04508985879332478,0.0005818665280793864,2,20
394,86.987755708344,6.560447696120513e-16,0.043193556320708315,0.0006007758861729687,2,20
395,34.833333333333336,2.9702486520960714e-17,0.0413405519919967,0.0006304562023074546,2,20
396,729.4161000763945,1.284414596555054e-16,0.043090228792246825,0.0006214264977199318,2,20
397,725.7505665902721,1.2124484764002909e-16,0.043099481579189546,0.0006118909590661111,2,20
398,4105.556915796618,6.0163895139220145e-15,0.04708602835215658,0.000580447152440164,2,20
399,1493.4785714285715,0.008247200176323967,0.08367079561696046,0.0006582868425324366,3,10
400,1404.0000000000002,1.2759733385957983e-16,0.04291779943183554,0.0007446513359129624,2,21
401,2806.0000000000005,8.73577575850382e-16,0.04483804052975906,0.0006564656869263157,2,21
402,0.0,0.0011903107663820186,0.07873795113203318,0.00029312525169965036,1,10
403,11192.0,9.101303712788248e-17,0.043104770670348215,0.0008109886488396564,3,20
404,19854.681384452153,1.7937907296745951e-12,0.054455253672338284,0.0009239897941065452,5,21
405,60425.671060315755,1.2980526513939638e-09,0.06938956934018174,0.0023733405720782865,12,14
406,5088.306806497764,4.4551441877744214e-10,0.06495607951918632,0.0014610658244130616,8,14
407,57676.45239151389,1.824549092745405e-09,0.06930400039461353,0.0006287679578489208,3,14
408,0.0,6.068474780589707e-11,0.060996787357818875,0.0002615345270173408,1,14
409,3752.2250000000004,3.6022099288510763e-10,0.06241115849324805,0.000646587224855259,3,14
410,64363.51008534716,2.2664552879685945e-09,0.06942042591037106,0.0010248265351125265,5,14
411,6046.920614973267,3.93692312446963e-08,0.07454767336976707,0.0012056939490746148,5,13
412,1.0,6.070309819579468e-11,0.05877431499686258,0.000514415615506062,2,14
413,0.0,6.112859922393793e-11,0.05875710940113751,0.0004889350255242624,2,14
414,219.8051346801354,2.862614110766659e-10,0.06171483791619081,0.0010641224524643993,6,14
415,0.0,1.7681133905899073e-10,0.06489007943838906,0.0002744079070294553,1,14
416,16969.303009809184,1.9360746160119286e-07,0.07940096072336818,0.0015610048057410357,8,13
417,2885.8000000000006,2.6880623138661e-08,0.07436223139621044,0.0005117033870700932,2,13
418,0.0,2.996388057142401e-13,0.05181633782039462,0.00025639442707052116,1,22
419,3369.339914770028,4.2470504463077524e-10,0.06496208618457555,0.0014757417568587133,8,14
420,411.4555555555555,8.07299389880608e-05,0.08580676682545499,0.0006040807955414585,3,11
421,710.2833333333334,8.974166433700161e-05,0.08567073170731708,0.0008015258430450583,4,11
422,1135.7948424125057,3.122505226832128e-10,0.06237236970611738,0.0004822157319226461,2,14
423,3.166666666666666,2.3168473772893085e-05,0.07893258426966292,0.0006691166681067533,3,11
424,267.2051575875106,1.3339850368428518e-10,0.06165796287356826,0.000478065050036486,2,14
425,0.0,1.4287072075455737e-13,0.04941267496658929,0.00038814143221093034,2,22
426,3.0666666666666664,2.677674173068149e-10,0.0649170632537079,0.0006104167663301913,3,14
427,1745.7119047619065,1.5786494106810708e-13,0.04945267678012038,0.0007769517350394091,4,22
428,706.2083333333335,2.4322815937038503e-10,0.06492006284077258,0.0006310608690440333,3,14
429,4365.466024728688,3.876442944936649e-10,0.06241947665378293,0.0010284785676662825,5,14
430,51.22836700336717,6.72409018592824e-11,0.05876448199422812,0.0004529344446409195,2,14
431,0.5,6.289105775783533e-11,0.06097296358981035,0.00047024800082307895,2,14
432,1050.0595238095239,8.289192606352666e-07,0.07685995623632386,0.0007234466242202366,3,8
433,2167.3591842797737,2.796092165550233e-14,0.04716031149301826,0.0005182129253706959,2,20
434,1.6666666666666665,4.3802100722111724e-14,0.04902473917443037,0.0006897831870493426,3,21
435,3557.2591842797706,2.013063343940553e-13,0.04946834729948595,0.0007746982012406321,4,22
436,1404.0000000000002,8.488073343130612e-14,0.04936233004251133,0.0005493749871400189,2,22
437,0.0,4.937916618259027e-14,0.04927404082205233,0.0005354853990326841,2,22
438,587.8333333333334,1.838964110425004e-09,0.06794332414526814,0.0006432130073509886,3,14
439,0.0,0.0,0.03818349820632677,0.0006193512460756218,2,20
440,0.0,3.495118781637996e-10,0.06365530989488945,0.0005018809283711206,2,14
441,0.0,5.674918789346968e-10,0.06428440702781844,0.00045979762059841404,2,14
442,0.0,3.734728672369775e-14,0.049023028611304954,0.0004850259037006471,2,21
443,10836.579761904764,2.493290160809707e-13,0.05167911133997866,0.0004848595249214464,2,21
444,1826.816666666667,3.1321259353550533e-13,0.05156530994237898,0.0010448952516471015,5,21
445,110561.57219934305,2.19984033234315e-12,0.054645871416903274,0.002648790774656035,15,22
446,4079.830877455842,2.8011199671971294e-12,0.054375169317698056,0.0014246014333012455,8,21
447,683.352380952381,3.970896968690205e-13,0.05182589450387311,0.0005795356857868358,3,22
448,0.0,1.461804866603123e-12,0.05428273384074489,0.0004194084551578167,2,21
449,5835.274730073609,6.114865625112287e-13,0.05191973689072835,0.0012704188754775374,7,22
450,1097.2084817959822,1.3498440275696422e-12,0.051646816644611085,0.001047931751251323,6,21
451,2.9857142857142858,1.6603522052849262e-13,0.04908296943231441,0.0005997083550606961,3,21
452,4670.015034801824,3.7836913474769697e-10,0.062430570984225726,0.0008593837650904951,4,14
453,2062.6150348018136,7.064428461220933e-11,0.05893456375838926,0.0008469633464866384,4,21
454,0.0,3.039819632738406e-10,0.06236406409516623,0.0002635890953331122,1,14
455,0.0,3.8973862565287646e-13,0.05182016007081474,0.00040660718418285036,2,22
456,3.0677350427350425,5.113771296987212e-13,0.051589924359256814,0.00040713034665866224,2,21
457,3.0677350427350425,5.113763078822279e-13,0.051589924359256814,0.00040713034665866224,2,21
458,1.6166666666666667,4.634217256098183e-13,0.051559633027522936,0.0004216138470006903,2,21
459,0.0,6.162781396261636e-13,0.05155774100033026,0.0004213168664327324,2,21
460,0.0,3.851676142410473e-13,0.05155584911199178,0.0002554909147043931,1,21
461,0.0,3.039819652037799e-10,0.06236406409516623,0.0002635890953331122,1,14
462,789.4321294641604,3.9157261342110483e-10,0.062383447295977265,0.0005914998311036154,3,14
463,1665.9502016259655,5.022032537158406e-10,0.06172026005974345,0.001637238300860438,9,14
464,4.440728715728715,2.2613711499394768e-10,0.061666081460674156,0.0005790805936224712,3,14
465,0.0,1.4397789587057764e-10,0.058808756435477796,0.0004140843682000936,2,14
466,0.0,3.6141162902092066e-10,0.06237236970611738,0.000434391992238404,2,14
467,66.87039823664392,3.723884486143943e-10,0.062377908009234595,0.00041821715708062056,2,14
468,66.87039823664392,3.7238843946947006e-10,0.062377908009234595,0.00041821715708062056,2,14
469,2.3722222222222205,8.759065200983455e-11,0.05813953488372093,0.000434207018944036,2,14
470,1970.8560606060614,1.3405407556000488e-12,0.05428692863490592,0.0006214786851540144,3,22
471,5866.40000000002,1.624530628200156e-12,0.05433731678075569,0.0009817639800133557,5,21
472,1775.1999999999998,8.467942235779543e-12,0.05654606189882078,0.00048359231426475693,2,21
473,684.5083333333336,1.6966957163651143e-12,0.05429951690821256,0.0005852680649232232,3,21
474,10392.225255300256,2.7698959022774494e-12,0.054389903995044904,0.0017011471884074765,10,21
475,3.107395382395383,2.0070135413249666e-10,0.06166337502743033,0.00041259843672508494,2,14
476,0.3333333333333333,1.867354810694577e-10,0.061660668831738784,0.0005875840831656083,3,14
477,8692.574870554388,6.063204331942298e-11,0.05924270534660145,0.001273705344748204,6,21
478,1426.6938256188257,5.168705075495325e-13,0.051603188011899954,0.0007489497478908068,4,21
479,675.6051120448166,8.629108745165707e-12,0.05593598216418505,0.0005066537930686845,2,21
480,1404.0,7.287777024415276e-09,0.06841977112247383,0.0005713922677796451,2,18
481,1467.8119047619045,2.469770311157596e-13,0.049459640229520895,0.0010659305286648026,6,22
482,15.928571428571427,1.903675186164632e-13,0.04943179819160539,0.00039603808125699606,2,22
483,8.268176880492781,2.0414546258883465e-13,0.04941267496658929,0.00039119638528726483,2,22
484,0.0,5.951665873781127e-14,0.04715714573404041,0.00040286802588144956,2,22
485,0.0,7.275027053808033e-14,0.04713499731615674,0.00039210161498973785,2,22
486,32.7549543049543,2.524807410743423e-13,0.049459640229520895,0.000537695183582544,3,22
487,20.274188230560043,2.3558141209132017e-13,0.04941441283016214,0.0007065349457512967,4,22
488,0.7361111111111112,2.263589232875513e-13,0.04941093722525057,0.0005639119051222748,3,22
489,8.268176880492781,2.4822949604627454e-13,0.04941441283016214,0.000538034358183923,3,22
490,2.333333333333333,5.479925942114678e-09,0.06499514271175463,0.0004335867854378474,2,18
491,496.8985532646447,1.8169512655844757e-08,0.07198114657513192,0.00043271810037295974,2,18
492,0.0,5.36259190280714e-09,0.0693792899116093,0.0003112642545161001,1,13
493,9565.932292354792,7.144850612233084e-08,0.0745160434897905,0.0017859721332680466,10,18
494,68470.24515008403,2.2689339533932026e-07,0.08021695689409078,0.0015945533023931145,9,13
495,3395.598793071317,7.904133109162649e-08,0.07463875903102422,0.001021250152479455,5,13
496,218608.81480466478,3.6791041758793144e-07,0.08018948690143257,0.0012789413491661442,7,13
497,20.7724358974359,7.336527021848473e-08,0.07366434226393331,0.0005901772427577129,3,13
498,1.1166666666666667,1.020682936526166e-08,0.06823038073038074,0.0004267213913683041,2,18
499,0.0,2.573174117962265e-08,0.07310474010094177,0.00041405383655614613,2,18
500,1.25,5.572470139162045e-10,0.0649230627050506,0.00045866771553303533,2,14
501,1485.8489850634935,6.461956339692468e-09,0.07087011349306431,0.0005954900157268177,3,17
502,109.97458773882867,3.2594157372761525e-09,0.06976513233030439,0.00042621161684893653,2,17
